DATE,COUNT
8/2/2016,95.47046271
8/3/2016,132.3187115
8/4/2016,132.3187115
8/5/2016,72.02157713
8/6/2016,72.02157713
8/7/2016,107.1949055
8/8/2016,66.99681594
8/9/2016,75.37141793
8/10/2016,92.12062191
8/11/2016,82.07109952
8/12/2016,66.99681594
8/13/2016,98.82030351
8/14/2016,113.8945871
8/15/2016,102.1701443
8/16/2016,87.09586072
8/17/2016,107.1949055
8/18/2016,90.44570151
8/19/2016,65.32189554
8/20/2016,95.47046271
8/21/2016,93.79554231
8/22/2016,65.32189554
8/23/2016,80.39617912
8/24/2016,98.82030351
8/25/2016,103.8450647
8/26/2016,87.09586072
8/27/2016,80.39617912
8/28/2016,88.77078112
8/29/2016,95.47046271
8/30/2016,75.37141793
8/31/2016,102.1701443
9/1/2016,103.8450647
9/2/2016,95.47046271
9/3/2016,92.12062191
9/4/2016,107.1949055
9/5/2016,103.8450647
9/6/2016,102.1701443
9/7/2016,87.09586072
9/8/2016,92.12062191
9/9/2016,118.9193483
9/10/2016,93.79554231
9/11/2016,122.2691891
9/12/2016,65.32189554
9/13/2016,120.5942687
9/14/2016,108.8698259
9/15/2016,125.6190299
9/16/2016,113.8945871
9/17/2016,112.2196667
9/18/2016,100.4952239
9/19/2016,100.4952239
9/20/2016,108.8698259
9/21/2016,88.77078112
9/22/2016,137.3434727
9/23/2016,108.8698259
9/24/2016,117.2444279
9/25/2016,82.07109952
9/26/2016,90.44570151
9/27/2016,77.04633833
9/28/2016,88.77078112
9/29/2016,85.42094032
9/30/2016,110.5447463
10/1/2016,106.8661851
10/2/2016,124.677216
10/3/2016,71.24412343
10/4/2016,106.8661851
10/5/2016,106.8661851
10/6/2016,89.05515429
10/7/2016,89.05515429
10/8/2016,106.8661851
10/9/2016,89.05515429
10/10/2016,106.8661851
10/11/2016,71.24412343
10/12/2016,106.8661851
10/13/2016,160.2992777
10/14/2016,106.8661851
10/15/2016,106.8661851
10/16/2016,89.05515429
10/17/2016,106.8661851
10/18/2016,124.677216
10/19/2016,106.8661851
10/20/2016,124.677216
10/21/2016,106.8661851
10/22/2016,89.05515429
10/23/2016,106.8661851
10/24/2016,124.677216
10/25/2016,89.05515429
10/26/2016,124.677216
10/27/2016,89.05515429
10/28/2016,124.677216
10/29/2016,124.677216
10/30/2016,106.8661851
10/31/2016,106.8661851
11/1/2016,142.4882469
11/2/2016,124.677216
11/3/2016,124.677216
11/4/2016,124.677216
11/5/2016,124.677216
11/6/2016,106.8661851
11/7/2016,124.677216
11/8/2016,106.8661851
11/9/2016,124.677216
11/10/2016,106.8661851
11/11/2016,124.677216
11/12/2016,106.8661851
11/13/2016,89.05515429
11/14/2016,124.677216
11/15/2016,106.8661851
11/16/2016,124.677216
11/17/2016,106.8661851
11/18/2016,106.8661851
11/19/2016,106.8661851
11/20/2016,106.8661851
11/21/2016,106.8661851
11/22/2016,89.05515429
11/23/2016,124.677216
11/24/2016,124.677216
11/25/2016,89.05515429
11/26/2016,71.24412343
11/27/2016,106.8661851
11/28/2016,124.677216
11/29/2016,124.677216
11/30/2016,106.8661851
12/1/2016,106.8661851
12/2/2016,124.677216
12/3/2016,89.05515429
12/4/2016,124.677216
12/5/2016,124.677216
12/6/2016,106.8661851
12/7/2016,142.4882469
12/8/2016,142.4882469
12/9/2016,106.8661851
12/10/2016,89.05515429
12/11/2016,124.677216
12/12/2016,124.677216
12/13/2016,142.4882469
12/14/2016,124.677216
12/15/2016,106.8661851
12/16/2016,124.677216
12/17/2016,89.05515429
12/18/2016,89.05515429
12/19/2016,106.8661851
12/20/2016,124.677216
