DATE,COUNT
5/13/2017,87.78412115
5/14/2017,82.62034931
5/15/2017,118.7667521
5/16/2017,103.2754366
5/17/2017,108.4392085
5/18/2017,108.4392085
5/19/2017,149.7493831
5/20/2017,129.0942958
5/21/2017,139.4218395
5/22/2017,268.5161353
5/23/2017,216.8784169
5/24/2017,227.2059606
5/25/2017,258.1885916
5/26/2017,211.7146451
5/27/2017,165.2406986
5/28/2017,144.5856113
5/29/2017,175.5682423
5/30/2017,201.3871015
5/31/2017,237.5335043
6/1/2017,216.8784169
6/2/2017,170.4044705
6/3/2017,149.7493831
6/4/2017,170.4044705
6/5/2017,180.7320141
6/6/2017,216.8784169
6/7/2017,196.2233296
6/8/2017,180.7320141
6/9/2017,196.2233296
6/10/2017,227.2059606
6/11/2017,273.6799071
6/12/2017,397.6104311
6/13/2017,309.8263099
6/14/2017,273.6799071
6/15/2017,330.4813973
6/16/2017,263.3523634
6/17/2017,201.3871015
6/18/2017,196.2233296
6/19/2017,227.2059606
6/20/2017,242.6972761
6/21/2017,304.6625381
6/22/2017,273.6799071
6/23/2017,237.5335043
6/24/2017,211.7146451
6/25/2017,237.5335043
6/26/2017,335.6451691
6/27/2017,258.1885916
6/28/2017,247.8610479
6/29/2017,227.2059606
6/30/2017,201.3871015
7/1/2017,170.4044705
7/2/2017,185.895786
7/3/2017,196.2233296
7/4/2017,180.7320141
7/5/2017,175.5682423
7/6/2017,170.4044705
7/7/2017,175.5682423
7/8/2017,165.2406986
7/9/2017,154.913155
7/10/2017,196.2233296
7/11/2017,247.8610479
7/12/2017,216.8784169
7/13/2017,180.7320141
7/14/2017,180.7320141
7/15/2017,170.4044705
7/16/2017,185.895786
7/17/2017,206.5508733
7/18/2017,237.5335043
7/19/2017,216.8784169
7/20/2017,185.895786
7/21/2017,191.0595578
7/22/2017,129.0942958
7/23/2017,134.2580676
7/24/2017,144.5856113
7/25/2017,175.5682423
7/26/2017,149.7493831
7/27/2017,129.0942958
7/28/2017,139.4218395
7/29/2017,129.0942958
7/30/2017,118.7667521
7/31/2017,139.4218395
8/1/2017,175.5682423
8/2/2017,160.0769268
8/3/2017,144.5856113
8/4/2017,154.913155
8/5/2017,149.7493831
8/6/2017,149.7493831
8/7/2017,175.5682423
8/8/2017,185.895786
8/9/2017,201.3871015
8/10/2017,180.7320141
8/11/2017,165.2406986
8/12/2017,154.913155
8/13/2017,154.913155
8/14/2017,191.0595578
8/15/2017,175.5682423
8/16/2017,175.5682423
8/17/2017,170.4044705
8/18/2017,170.4044705
8/19/2017,129.0942958
8/20/2017,123.930524
8/21/2017,175.5682423
8/22/2017,185.895786
8/23/2017,175.5682423
8/24/2017,170.4044705
8/25/2017,154.913155
8/26/2017,118.7667521
8/27/2017,139.4218395
8/28/2017,165.2406986
8/29/2017,175.5682423
8/30/2017,211.7146451
8/31/2017,206.5508733
9/1/2017,196.2233296
9/2/2017,185.895786
9/3/2017,160.0769268
9/4/2017,222.0421888
9/5/2017,201.3871015
9/6/2017,185.895786
9/7/2017,185.895786
9/8/2017,165.2406986
9/9/2017,129.0942958
9/10/2017,139.4218395
9/11/2017,149.7493831
9/12/2017,165.2406986
9/13/2017,185.895786
9/14/2017,206.5508733
9/15/2017,216.8784169
9/16/2017,149.7493831
9/17/2017,149.7493831
9/18/2017,175.5682423
9/19/2017,206.5508733
9/20/2017,180.7320141
9/21/2017,165.2406986
9/22/2017,154.913155
9/23/2017,129.0942958
9/24/2017,123.930524
9/25/2017,165.2406986
9/26/2017,160.0769268
9/27/2017,149.7493831
9/28/2017,149.7493831
9/29/2017,149.7493831
9/30/2017,118.7667521
10/1/2017,103.2754366
10/2/2017,149.7493831
10/3/2017,154.913155
