DATE,COUNT
8/20/2016,6.690760379
8/21/2016,5.734937467
8/22/2016,3.345380189
8/23/2016,6.690760379
8/24/2016,3.345380189
8/25/2016,3.106424461
8/26/2016,4.062247373
8/27/2016,7.407627562
8/28/2016,4.540158828
8/29/2016,1.672690095
8/30/2016,4.779114556
8/31/2016,1.672690095
9/1/2016,3.106424461
9/2/2016,7.407627562
9/3/2016,2.867468734
9/4/2016,0.9558229112
9/5/2016,7.168671834
9/6/2016,9.558229112
9/7/2016,8.602406201
9/8/2016,6.451804651
9/9/2016,6.690760379
9/10/2016,5.734937467
9/11/2016,2.628513006
9/12/2016,4.779114556
9/13/2016,2.389557278
9/14/2016,6.212848923
9/15/2016,4.779114556
9/16/2016,2.389557278
9/17/2016,10.03614057
9/18/2016,6.929716106
9/19/2016,4.779114556
9/20/2016,8.363450473
9/21/2016,7.64658329
9/22/2016,10.2750963
9/23/2016,5.734937467
9/24/2016,6.451804651
9/25/2016,7.168671834
9/26/2016,3.823291645
9/27/2016,4.540158828
9/28/2016,2.389557278
9/29/2016,5.49598174
9/30/2016,10.75300775
10/1/2016,9.422894959
10/2/2016,5.234941644
10/3/2016,7.328918301
10/4/2016,6.281929972
10/5/2016,4.187953315
10/6/2016,3.140964986
10/7/2016,4.187953315
10/8/2016,4.187953315
10/9/2016,4.187953315
10/10/2016,6.281929972
10/11/2016,6.281929972
10/12/2016,7.328918301
10/13/2016,4.187953315
10/14/2016,5.234941644
10/15/2016,8.37590663
10/16/2016,5.234941644
10/17/2016,1.046988329
10/18/2016,4.187953315
10/19/2016,6.281929972
10/20/2016,3.140964986
10/21/2016,6.281929972
10/22/2016,3.140964986
10/23/2016,2.093976657
10/24/2016,7.328918301
10/25/2016,6.281929972
10/26/2016,7.328918301
10/27/2016,7.328918301
10/28/2016,7.328918301
10/29/2016,6.281929972
10/30/2016,5.234941644
10/31/2016,6.281929972
11/1/2016,12.56385994
11/2/2016,12.56385994
11/3/2016,9.422894959
11/4/2016,7.328918301
11/5/2016,7.328918301
11/6/2016,5.234941644
11/7/2016,6.281929972
11/8/2016,10.46988329
11/9/2016,4.187953315
11/10/2016,7.328918301
11/11/2016,4.187953315
11/12/2016,5.234941644
11/13/2016,6.281929972
11/14/2016,4.187953315
11/15/2016,8.37590663
11/16/2016,7.328918301
11/17/2016,4.187953315
11/18/2016,5.234941644
11/19/2016,9.422894959
11/20/2016,7.328918301
11/21/2016,6.281929972
11/22/2016,7.328918301
11/23/2016,3.140964986
11/24/2016,7.328918301
11/25/2016,6.281929972
11/26/2016,8.37590663
11/27/2016,5.234941644
11/28/2016,2.093976657
11/29/2016,7.328918301
11/30/2016,4.187953315
12/1/2016,5.234941644
12/2/2016,3.140964986
12/3/2016,7.328918301
12/4/2016,6.281929972
12/5/2016,4.187953315
12/6/2016,8.37590663
12/7/2016,6.281929972
12/8/2016,6.281929972
12/9/2016,7.328918301
12/10/2016,4.187953315
12/11/2016,2.093976657
12/12/2016,5.234941644
12/13/2016,6.281929972
12/14/2016,5.234941644
12/15/2016,3.140964986
12/16/2016,4.187953315
12/17/2016,6.281929972
12/18/2016,4.187953315
12/19/2016,6.281929972
12/20/2016,4.187953315
12/21/2016,3.140964986
12/22/2016,3.140964986
12/23/2016,11.51687162
12/24/2016,7.328918301
12/25/2016,3.140964986
12/26/2016,4.187953315
12/27/2016,4.187953315
12/28/2016,4.187953315
12/29/2016,8.37590663
12/30/2016,5.234941644
12/31/2016,6.281929972
1/1/2017,6.281929972
1/2/2017,9.422894959
1/3/2017,10.46988329
1/4/2017,10.46988329
1/5/2017,9.422894959
1/6/2017,8.37590663
1/7/2017,2.093976657
1/8/2017,8.37590663
1/9/2017,8.37590663
1/10/2017,9.422894959
1/11/2017,6.281929972
1/12/2017,13.61084827
1/13/2017,7.328918301
1/14/2017,5.234941644
1/15/2017,5.234941644
1/16/2017,4.187953315
1/17/2017,5.234941644
1/18/2017,6.281929972
1/19/2017,5.234941644
1/20/2017,5.234941644
1/21/2017,8.37590663
1/22/2017,3.140964986
1/23/2017,6.281929972
1/24/2017,4.187953315
1/25/2017,5.234941644
1/26/2017,4.187953315
1/27/2017,8.37590663
1/28/2017,6.281929972
1/29/2017,7.328918301
1/30/2017,4.187953315
1/31/2017,8.37590663
2/1/2017,4.187953315
2/2/2017,7.328918301
2/3/2017,2.093976657
2/4/2017,1.046988329
2/5/2017,7.328918301
2/6/2017,4.187953315
2/7/2017,7.328918301
2/8/2017,5.234941644
2/9/2017,8.37590663
2/10/2017,7.328918301
2/11/2017,6.281929972
2/12/2017,6.281929972
2/13/2017,8.37590663
2/14/2017,8.37590663
2/15/2017,6.281929972
2/16/2017,6.281929972
2/17/2017,5.234941644
2/18/2017,4.187953315
2/19/2017,9.422894959
2/20/2017,8.37590663
2/21/2017,6.281929972
2/22/2017,8.37590663
2/23/2017,9.422894959
2/24/2017,5.234941644
2/25/2017,4.187953315
2/26/2017,14.6578366
2/27/2017,12.56385994
2/28/2017,15.70482493
3/1/2017,9.422894959
3/2/2017,14.6578366
3/3/2017,19.89277825
3/4/2017,14.6578366
3/5/2017,7.328918301
3/6/2017,13.61084827
3/7/2017,10.46988329
3/8/2017,11.51687162
3/9/2017,12.56385994
3/10/2017,14.6578366
3/11/2017,16.75181326
3/12/2017,15.70482493
3/13/2017,27.22169655
3/14/2017,15.70482493
3/15/2017,16.75181326
3/16/2017,37.69157983
3/17/2017,33.50362652
3/18/2017,30.36266153
3/19/2017,16.75181326
3/20/2017,25.12771989
3/21/2017,18.84578992
3/22/2017,11.51687162
3/23/2017,12.56385994
3/24/2017,21.9867549
3/25/2017,20.93976657
3/26/2017,17.79880159
3/27/2017,14.6578366
3/28/2017,18.84578992
3/29/2017,16.75181326
3/30/2017,13.61084827
3/31/2017,16.75181326
4/1/2017,14.6578366
4/2/2017,14.6578366
4/3/2017,18.84578992
4/4/2017,11.51687162
4/5/2017,10.46988329
4/6/2017,11.51687162
4/7/2017,12.56385994
4/8/2017,9.422894959
4/9/2017,14.6578366
4/10/2017,12.56385994
4/11/2017,12.56385994
4/12/2017,9.422894959
4/13/2017,11.51687162
4/14/2017,10.46988329
4/15/2017,12.56385994
4/16/2017,13.61084827
4/17/2017,12.56385994
4/18/2017,9.422894959
4/19/2017,13.61084827
4/20/2017,13.61084827
4/21/2017,11.51687162
4/22/2017,11.51687162
4/23/2017,14.6578366
4/24/2017,11.51687162
4/25/2017,11.51687162
4/26/2017,16.75181326
4/27/2017,28.26868488
4/28/2017,31.40964986
4/29/2017,24.08073156
4/30/2017,21.9867549
5/1/2017,32.34500238
5/2/2017,34.65535969
5/3/2017,23.10357313
5/4/2017,36.965717
5/5/2017,46.20714625
5/6/2017,25.41393044
5/7/2017,27.72428775
5/8/2017,32.34500238
5/9/2017,32.34500238
5/10/2017,25.41393044
5/11/2017,27.72428775
5/12/2017,25.41393044
5/13/2017,27.72428775
5/14/2017,25.41393044
5/15/2017,20.79321581
5/16/2017,30.03464506
5/17/2017,20.79321581
5/18/2017,23.10357313
5/19/2017,48.51750356
5/20/2017,46.20714625
5/21/2017,55.4485755
5/22/2017,94.72464981
5/23/2017,69.31071938
5/24/2017,103.9660791
5/25/2017,97.03500713
5/26/2017,85.48322056
5/27/2017,62.37964744
5/28/2017,53.13821819
5/29/2017,64.69000475
5/30/2017,69.31071938
5/31/2017,94.72464981
6/1/2017,83.17286325
6/2/2017,57.75893281
6/3/2017,48.51750356
6/4/2017,57.75893281
6/5/2017,76.24179131
6/6/2017,90.10393519
6/7/2017,85.48322056
6/8/2017,71.62107669
6/9/2017,87.79357788
6/10/2017,92.4142925
6/11/2017,136.3110814
6/12/2017,175.5871558
6/13/2017,147.862868
6/14/2017,129.3800095
6/15/2017,131.6903668
6/16/2017,106.2764364
6/17/2017,83.17286325
6/18/2017,78.55214863
6/19/2017,97.03500713
6/20/2017,115.5178656
6/21/2017,103.9660791
6/22/2017,136.3110814
6/23/2017,117.8282229
6/24/2017,92.4142925
6/25/2017,78.55214863
6/26/2017,140.9317961
6/27/2017,113.2075083
6/28/2017,90.10393519
6/29/2017,71.62107669
6/30/2017,73.931434
7/1/2017,55.4485755
7/2/2017,69.31071938
7/3/2017,69.31071938
7/4/2017,55.4485755
7/5/2017,76.24179131
7/6/2017,57.75893281
7/7/2017,80.86250594
7/8/2017,55.4485755
7/9/2017,48.51750356
7/10/2017,67.00036206
7/11/2017,101.6557218
7/12/2017,67.00036206
7/13/2017,60.06929013
7/14/2017,64.69000475
7/15/2017,53.13821819
7/16/2017,57.75893281
7/17/2017,67.00036206
7/18/2017,69.31071938
7/19/2017,71.62107669
7/20/2017,62.37964744
7/21/2017,62.37964744
7/22/2017,32.34500238
7/23/2017,43.89678894
7/24/2017,57.75893281
7/25/2017,57.75893281
7/26/2017,53.13821819
7/27/2017,39.27607431
7/28/2017,39.27607431
7/29/2017,36.965717
7/30/2017,32.34500238
7/31/2017,46.20714625
8/1/2017,60.06929013
8/2/2017,39.27607431
8/3/2017,32.34500238
8/4/2017,43.89678894
8/5/2017,36.965717
8/6/2017,34.65535969
8/7/2017,46.20714625
8/8/2017,53.13821819
8/9/2017,55.4485755
8/10/2017,48.51750356
8/11/2017,39.27607431
8/12/2017,48.51750356
8/13/2017,62.37964744
8/14/2017,50.82786088
8/15/2017,50.82786088
8/16/2017,50.82786088
8/17/2017,53.13821819
8/18/2017,55.4485755
8/19/2017,41.58643163
8/20/2017,43.89678894
8/21/2017,55.4485755
8/22/2017,48.51750356
8/23/2017,39.27607431
8/24/2017,50.82786088
8/25/2017,50.82786088
8/26/2017,43.89678894
8/27/2017,36.965717
8/28/2017,48.51750356
8/29/2017,62.37964744
8/30/2017,62.37964744
8/31/2017,67.00036206
9/1/2017,73.931434
9/2/2017,60.06929013
9/3/2017,46.20714625
9/4/2017,62.37964744
9/5/2017,48.51750356
9/6/2017,55.4485755
9/7/2017,43.89678894
9/8/2017,55.4485755
9/9/2017,39.27607431
9/10/2017,39.27607431
9/11/2017,39.27607431
9/12/2017,41.58643163
9/13/2017,41.58643163
9/14/2017,50.82786088
9/15/2017,60.06929013
9/16/2017,34.65535969
9/17/2017,25.41393044
9/18/2017,48.51750356
