DATE,COUNT
10/29/2017,334.989219
10/30/2017,358.9170203
10/31/2017,358.9170203
11/1/2017,430.7004244
11/2/2017,454.6282258
11/3/2017,454.6282258
11/4/2017,358.9170203
11/5/2017,406.772623
11/6/2017,406.772623
11/7/2017,430.7004244
11/8/2017,454.6282258
11/9/2017,454.6282258
11/10/2017,454.6282258
11/11/2017,406.772623
11/12/2017,526.4116298
11/13/2017,478.5560271
11/14/2017,478.5560271
11/15/2017,502.4838285
11/16/2017,478.5560271
11/17/2017,478.5560271
11/18/2017,478.5560271
11/19/2017,430.7004244
11/20/2017,598.1950339
11/21/2017,502.4838285
11/22/2017,526.4116298
11/23/2017,502.4838285
11/24/2017,502.4838285
11/25/2017,550.3394312
11/26/2017,574.2672325
11/27/2017,741.761842
11/28/2017,741.761842
11/29/2017,981.0398556
11/30/2017,813.5452461
12/1/2017,690.0263944
12/2/2017,658.6615583
12/3/2017,721.3912306
12/4/2017,1003.674756
12/5/2017,1097.769264
12/6/2017,1348.687953
12/7/2017,1380.052789
12/8/2017,1191.863772
12/9/2017,1097.769264
12/10/2017,972.3099194
12/11/2017,1097.769264
12/12/2017,1630.971478
12/13/2017,1536.876969
12/14/2017,1630.971478
12/15/2017,1442.782461
12/16/2017,1380.052789
12/17/2017,1599.606642
12/18/2017,1568.241806
12/19/2017,1850.525331
12/20/2017,1756.430822
12/21/2017,1756.430822
12/22/2017,2132.808856
12/23/2017,1630.971478
12/24/2017,1380.052789
12/25/2017,1348.687953
12/26/2017,1348.687953
12/27/2017,1474.147297
12/28/2017,1474.147297
12/29/2017,1599.606642
12/30/2017,1662.336314
12/31/2017,1380.052789
1/1/2018,1442.782461
1/2/2018,1756.430822
1/3/2018,2164.173692
1/4/2018,2446.457217
1/5/2018,2320.997872
1/6/2018,2258.2682
1/7/2018,2226.903364
1/8/2018,2226.903364
1/9/2018,2226.903364
1/10/2018,2164.173692
1/11/2018,2289.633036
1/12/2018,1913.255003
1/13/2018,1819.160494
1/14/2018,1819.160494
1/15/2018,1662.336314
1/16/2018,3136.483611
1/17/2018,2603.281397
1/18/2018,1787.795658
1/19/2018,1536.876969
1/20/2018,1411.417625
1/21/2018,1411.417625
1/22/2018,1505.512133
1/23/2018,1348.687953
1/24/2018,1505.512133
1/25/2018,1411.417625
1/26/2018,1411.417625
1/27/2018,1191.863772
1/28/2018,1223.228608
1/29/2018,1285.958281
1/30/2018,1348.687953
1/31/2018,1317.323117
2/1/2018,1442.782461
2/2/2018,1787.795658
2/3/2018,1066.404428
2/4/2018,1035.039592
2/5/2018,1568.241806
2/6/2018,1630.971478
2/7/2018,1160.498936
2/8/2018,1003.674756
2/9/2018,972.3099194
2/10/2018,909.5802472
2/11/2018,846.850575
2/12/2018,878.2154111
2/13/2018,972.3099194
2/14/2018,909.5802472
2/15/2018,940.9450833
2/16/2018,878.2154111
